"referenceid";"username";"doi";"article";"is_open_data";"open_data_category";"is_reuse";"is_open_code";"open_data_statements";"open_code_statements";"reference_to_data";"comment_1_reference";"data_availability_statement";"comment_2_das";"findability";"comment_4_findability";"not_a_supplement";"comment_3_repository";"data_identifier";"repository";"data_access";"comment_5_data_access";"year_of_data_publication";"dataset_license";"comment_4_license";"license_name";"own_or_reuse_data";"comment_2_own_data";"machine_readable_format";"comment_6_machine_readability";"multi_select_excel";"multi_select_csv_tsv";"multi_select_txt_docs";"multi_select_other_text_formats";"multi_select_video";"multi_select_audio";"multi_select_picture";"multi_select_fasta_fastq";"multi_select_raw";"multi_select_genetic_sequences";"multi_select_subject_specific_format";"multi_select_unsure";"comment_7_format";"illustrative_files";"comment_8_illustrative_files";"analytical_replication";"comment_9_analytical_replication";"open_data_assessment";"comment_10_assessment";"other_comments";"comment_other_datasets";"open_data_manual_check";"restricted"
1259;"SophieWozniak";"10.1038/s41467-021-27732-4";"10.1038+s41467-021-27732-4.txt";"TRUE";"field-specific repository, re-use, github";"TRUE";"TRUE";"the rna-seq data generated in this study have been deposited in ncbi’s gene expression omnibus (geo) database under geo series accession number gse159077.;     the mass spectrometry proteomics data generated in this study have been deposited to the proteomexchange (px) consortium via the pride database under dataset identi?ers pxd021768 and pxd021808.  accession codes of gene expression datasets analyzed (accessed on 06.03.2021—detailed retrieval procedure can be found here: https:// github.com/araldi/grigolon-et-al_grhl1_naturecommunications/blob/main/bxd/ 1_download_bxd_datasets.ipynb): epflmousemusclecdrmaex1112 and epflmousemusclecdrma1211 (muscle chow diet) epflmousemusclehfdrmaex 1112 epflmousemusclehfdrma1211 (muscle high fat diet) epflmouse livercdex0413 epflmouselivercdrma0413 epflmouselivercdrma0818 (liver chow diet); epflmouseliverhfdrma0818 epflmouseliverhfdrma0413 epflmouseliverhfcex0413 (liver high fat diet).;     phenotypic traits analyzed (accessed on article 06.03.2021—detailed retrieval procedure can be found here: https://github.com/araldi/ grigolon-et-al_grhl1_naturecommunications/blob/main/bxd/1_download_bxd_ datasets.ipynb): 21450 (lifespan); 17661 17662 (glycemia during ogtt auc); 17663 176634 (insulin during ogtt auc); 17603 17604 (body weight percentage gain 8–28 weeks).;     <section> code availability the codes used for the analyses of bxd fusion and gtex data are available at https:// github.com/araldi/grigolon-et-al_grhl1_naturecommunications.    bxd mice data analysis: murine grhl1 expression data and phenotypic traits were obtained from genenetwork2 [www.genenetwork.org].;     gtex and fusion dataset analysis: common fund (cf) genotype-tissue expression project (gtex) (phs000424.v8.p2) and the finland-united states investigation of niddm genetics (fusion) tissue biopsy study (phs001048.v2.p1) datasets were obtained from dbgap (request #28650: “population genetics of human aging”).";"accession codes of gene expression datasets analyzed (accessed on 06.03.2021—detailed retrieval procedure can be found here: https:// github.com/araldi/grigolon-et-al_grhl1_naturecommunications/blob/main/bxd/ 1_download_bxd_datasets.ipynb): epflmousemusclecdrmaex1112 and epflmousemusclecdrma1211 (muscle chow diet) epflmousemusclehfdrmaex 1112 epflmousemusclehfdrma1211 (muscle high fat diet) epflmouse livercdex0413 epflmouselivercdrma0413 epflmouselivercdrma0818 (liver chow diet); epflmouseliverhfdrma0818 epflmouseliverhfdrma0413 epflmouseliverhfcex0413 (liver high fat diet).;     phenotypic traits analyzed (accessed on article 06.03.2021—detailed retrieval procedure can be found here: https://github.com/araldi/ grigolon-et-al_grhl1_naturecommunications/blob/main/bxd/1_download_bxd_ datasets.ipynb): 21450 (lifespan); 17661 17662 (glycemia during ogtt auc); 17663 176634 (insulin during ogtt auc); 17603 17604 (body weight percentage gain 8–28 weeks).;     <section> code availability the codes used for the analyses of bxd fusion and gtex data are available at https:// github.com/araldi/grigolon-et-al_grhl1_naturecommunications.";"yes";"NULL";"yes";"The RNA-Seq data generated in this study have been deposited in NCBI’s Gene Expression Omnibus (GEO) database under GEO Series accession number GSE159077.";"yes";"NULL";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159077";"Gene Expression Omnibus (GEO)";"yes";"NULL";"2021";"no";"NULL";"NULL";"own_open_data";"NULL";"yes";"NULL";"1";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"XLSX";"NULL";"NULL";"yes";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
1254;"SophieWozniak";"10.1021/acs.analchem.1c04373";"10.1021+acs.analchem.1c04373.txt";"TRUE";"field-specific repository, supplement";"FALSE";"FALSE";"the mass spectrometric raw data peak lists mzid result tables and used fasta databases have been deposited with the proteomexchange consortium (http://proteomecentral.proteomexchange.org) via the jpost partner repository 39 jpst000990/pxd022341 (protein identi?cation) ? and jpst000989/pxd022360 (cross-linking ms).;     the mass spectrometric raw data peak lists mzid result tables and used fasta databases have been deposited with the proteomexchange consortium (http://proteomecentral.proteomexchange.org) via the jpost partner repository 39 jpst000990/pxd022341 (protein identi?cation) ? and jpst000989/pxd022360 (cross-linking ms).    raw data peak lists mzid result tables and used fasta";"";"yes";"NULL";"yes";"Data and Code Availability The mass spectrometric raw data, peak lists, mzid result tables, and used FASTA databases have been deposited with the ProteomeXchange Consortium (http://proteomecentral.proteomexchange.org) via the jPOST partner repository, (39) JPST000990/PXD022341 (protein identification), and JPST000989/PXD022360 (cross-linking MS).";"yes";"NULL";"yes";"NULL";"https://proteomecentral.proteomexchange.org/?search=PXD022341";"Pride Archive ProteomeXchange Consortium";"yes";"NULL";"2022";"no";"NULL";"NULL";"own_open_data";"NULL";"yes";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"NULL";"NULL";"NULL";"NULL";"yes";"NULL";"yes";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
735;"Evgeny";"10.1038/s41588-022-01117-9";"10.1038/s41588-022-01117-9";"TRUE";"field-specific repository, re-use";"TRUE";"FALSE";"<section> data availability the chi-c chip–seq and chipmentation datasets generated in this study have been deposited in the gene expression omnibus (geo) under the accession code gse169561.      wild-type delbs and delb chi-c data are from a previous study and raw reads were downloaded from geo gse92291.;     ctcf and rnapii chip–seq datasets from matching cell types were downloaded from geo (see gse96107 and gse112806).;     matching ctcf chip–seq data were obtained from gse101714.;     data for tf binding motifs were obtained from the jaspar database (http://jaspar.genereg.net/).";"";"yes";"NULL";"yes";"NULL";"yes";"NULL";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE169561";"Gene Expression Omnibus (GEO)";"yes";"NULL";"2022";"no";"NULL";"NULL";"own_open_data";"NULL";"yes";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"NULL";"NULL";".bw, .hic";"NULL";"NULL";"yes";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
797;"Evgeny";"10.1093/clinchem/hvab186";"10.1093/clinchem/hvab186";"TRUE";"general-purpose repository";"FALSE";"FALSE";"<section> 184 clinical chemistry 68:1 (2022) sequence data returned by the participating laboratories have been aligned against the full-length sequences where available or to the closest reference strains as described above; the associated sequence alignments are available at https://figshare.com/articles/dataset/hev_ sequence_files/14161247.";"";"yes";"NULL";"no_statement_no_data";"NULL";"yes";"NULL";"yes";"NULL";"https://doi.org/10.6084/m9.figshare.14161247.v1";"figshare";"yes";"NULL";"2021";"yes";"NULL";"CC BY";"own_open_data";"this is not completely clear, but the sources for some of them are referenced to another article by the same first author, so I assume own data, at least in part";"yes";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"NULL";"NULL";".bam, .bai";"NULL";"NULL";"yes";"the size of the data is very small (35 kb), and the data are not the point of the study, which is rather methodological; nevertheless, the data could in principle be reused, and do comply with our open data criteria";"open_data";"NULL";"NULL";"NULL";"true";"false"
730;"SophieWozniak";"10.1038/s41587-022-01551-4";"10.1038/s41587-022-01551-4";"TRUE";"field-specific repository";"FALSE";"TRUE";"leukemia patient data and human primary cells derived data were deposited in the european genome-phenome archive (ega) under the following accession numbers: skin fibroblast (egas00001006498); cord blood (egas00001006567).";"<section> online content any methods additional references nature research reporting summaries source data extended data supplementary information acknowledgements peer review information; details of author contributions and competing interests; and statements of data and code availability are available at https://doi.org/10.1038/s41587-022-01551-4.;     <section> code availability the computational code of our analytical framework scnova is available open source at https://github.com/jeongdo801/scnova with no restrictions on reuse.;     <section> code availability the computational code of our analytical framework scnova is available open source at https://github.com/jeongdo801/scnova with no restrictions on reuse. <section> online content any methods additional references nature research reporting summaries source data extended data supplementary information acknowledgements peer review information; details of author contributions and competing interests; and statements of data and code availability are available at https://doi.org/10.1038/s41587-022-01551-4.";"yes";"NULL";"yes";"Sequencing data from this study can be retrieved from the European Genome-phenome Archive (EGA) and the European Nucleotide Archive (ENA). LCL data are available under the following accessions: Strand-seq (PRJEB39750, PRJEB55038); RNA-seq (ERP123231); WGS (PRJEB37677). ";"yes";"NULL";"yes";"NULL";"https://www.ebi.ac.uk/ena/browser/view/PRJEB39750";"European Nucleotide Archive";"yes";"NULL";"2020";"no";"NULL";"NULL";"own_open_data";"NULL";"yes";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"NULL";"NULL";"NULL";"NULL";"fastq";"NULL";"NULL";"replication";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"true"
716;"SophieWozniak";"10.1038/s41586-021-04342-0";"10.1038/s41586-021-04342-0";"TRUE";"field-specific repository, supplement";"FALSE";"TRUE";"<section> accession codes unique identifiers or web links for publicly available datasets a description of any restrictions on data availability for clinical datasets or third party data please ensure that the statement adheres to our policy sequence data are available on the ncbi sequence read archive (sra) under the accession numbers prjeb45736 and prjna784099 or in genbank under the accession numbers mt108784 mz433432 ol675863 ol689430 and ol689583 as shown in extended data table 1.     table 1. source data";"<section> any methods additional references nature research reporting summaries source data extended data supplementary information acknowledgements peer review information; details of author contributions and competing interests; and statements of data and code availability are available at https://doi.org/10.1038/s41586-021-04342-0. <section> any methods additional references nature research reporting summaries source data extended data supplementary information acknowledgements peer review information; details of author contributions and competing interests; and statements of data and code availability are available at https://doi.org/10.1038/s41586-021-04342-0.";"yes";"NULL";"yes";"Sequence data are available on the NCBI Sequence Read Archive (SRA) under the accession numbers PRJEB45736 and PRJNA784099";"yes";"NULL";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/sra?term=PRJNA784099";"NCBI Sequence Read Archive (SRA)";"yes";"NULL";"2021";"no";"NULL";"NULL";"own_open_data";"NULL";"yes";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"NULL";"NULL";"NULL";"NULL";"fasta, fastq";"NULL";"NULL";"yes";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
671;"SophieWozniak";"10.1038/s41467-022-28508-0";"10.1038/s41467-022-28508-0";"TRUE";"field-specific repository, general-purpose repository, upon request";"FALSE";"TRUE";"<section> data availability rnaseq data generated by this study have been deposited in the gene expression <section> omnibus (geo) archive with accession number: gse193708 accessible via.;     the mass spectrometry proteomics data have been deposited to the proteomexchange consortium (http://proteomecentral.proteomexchange.org) via the pride partner repository with the dataset identi?er pxd030785 the processed scrna-seq data and subset and nasal swab rna-seq data are available from our zenodo dataset with https://doi.org/10.5281/ zenodo.5792004 (https://doi.org/10.5281/zenodo.5792004). the mass spectrometry proteomics data have been deposited to the proteomexchange consortium (http://proteomecentral.proteomexchange.org) via the pride partner repository with the dataset identi?er pxd030785 the processed scrna-seq data and subset and nasal swab rna-seq data are available from our zenodo dataset with https://doi.org/10.5281/ zenodo.5792004 (https://doi.org/10.5281/zenodo.5792004).    source data ?le. <section> table 1";"<section> code availability <section> custom scripts are available at: https://github.com/mjoppich/covidsc.";"yes";"NULL";"yes";"RNAseq data generated by this study have been deposited in the Gene Expression Omnibus (GEO) archive with accession number: GSE193708,";"yes";"NULL";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE193708";"Gene Expression Omnibus (GEO)";"yes";"NULL";"2022";"no";"NULL";"NULL";"own_open_data";"NULL";"yes";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"NULL";"H5";"NULL";"NULL";"replication";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
638;"SophieWozniak";"10.1016/j.xpro.2022.101567";"10.1016/j.xpro.2022.101567";"TRUE";"general-purpose repository";"FALSE";"TRUE";"<section> deposited data cellprofiler pipeline neurite outgrowth this paper https://doi.org/10.5281/ <section> zenodo.6642365 <section> experimental models: cell lines <section> human: bihi005-a-24 cell line berlin institute of health n/a <section> software and algorithms cellprofiler 4.2.1.;     <section> data and code availability the cellprofiler pipeline for neurite outgrowth generated during this study is available at github: https://github.com/stemcellmetab/neurite-outgrowth and has been deposited at zenodo: https://doi.org/10.5281/zenodo.6642365. <section> data and code availability the cellprofiler pipeline for neurite outgrowth generated during this study is available at github: https://github.com/stemcellmetab/neurite-outgrowth and has been deposited at zenodo: https://doi.org/10.5281/zenodo.6642365.";"<section> data and code availability the cellprofiler pipeline for neurite outgrowth generated during this study is available at github: https://github.com/stemcellmetab/neurite-outgrowth and has been deposited at zenodo: https://doi.org/10.5281/zenodo.6642365.";"yes";"NULL";"yes";"and has been deposited at Zenodo: https://doi.org/10.5281/zenodo.6642365.";"yes";"NULL";"yes";"NULL";"https://doi.org/10.5281/zenodo.6642365";"Zenodo";"yes";"NULL";"2022";"no";"NULL";"NULL";"own_open_data";"NULL";"yes";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"NULL";"NULL";"NULL";"1";"NULL";".tiff, .cppipe";"NULL";"NULL";"replication";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
1234;"SophieWozniak";"10.3390/e24070934";"10.3390/e24070934 ";"FALSE ";"unknown url ";"FALSE ";"FALSE ";" ";" ";"yes";"NULL";"yes";"NULL";"yes";"NULL";"yes";"NULL";"https://doi.org/10.5281/zenodo.5582001";"Zenodo";"yes";"NULL";"2021";"yes";"NULL";"CC BY";"own_open_data";"NULL";"yes";"NULL";"1";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"xlsx";"NULL";"NULL";"yes";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
1050;"SophieWozniak";"10.7554/elife.84034";"10.7554/elife.84034";"TRUE";"field-specific repository, general-purpose repository, upon request";"FALSE";"TRUE";"the miclip iclip and rna-­seq raw and processed data are available at geo accession gse193561.  scripts used analysing the iclip data can be found at https://www.github.com/ulelab/ncawareclip/ (varier 2022 copy archived at swh:1:rev:11b92a6302c5738f1c8c6da1f8b4aeb405082375).";"scripts used analysing the iclip data can be found at https://www.github.com/ulelab/ncawareclip/ (varier 2022 copy archived at swh:1:rev:11b92a6302c5738f1c8c6da1f8b4aeb405082375).";"yes";"NULL";"yes";"";"yes";"NULL";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE193561";"Gene Expression Omnibus (GEO)";"yes";"NULL";"2022";"no";"NULL";"NULL";"own_open_data";"NULL";"yes";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"NULL";"NULL";"BIGWIG";"NULL";"NULL";"replication";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
1045;"SophieWozniak";"10.3892/ijo.2022.5310";"10.3892/ijo.2022.5310";"TRUE";"field-specific repository, upon request";"FALSE";"FALSE";"<section> availability of data and materials the data set for rna sequencing presented in this study can be found in the online repository sequence read archive (sra) under the following accession no. prjna748615 (https://www. ncbi.nlm.nih.gov/sra).;     the data for ms have been deposited to the proteomexchange consortium via the pride (51) partner repository with the dataset identifier pxd029398 and 10.6019/pxd029398.";"";"yes";"NULL";"yes";"NULL";"yes";"NULL";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/sra/SRX11513026[accn]";"NCBI Sequence Read Archive (SRA)";"yes";"NULL";"2021";"no";"NULL";"NULL";"own_open_data";"at least one from Bonn";"yes";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"NULL";"NULL";"NULL";"NULL";"fasta, fasta";"NULL";"NULL";"yes";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
1014;"SophieWozniak";"10.3390/ijerph192316124";"10.3390/ijerph192316124";"TRUE";"general-purpose repository";"FALSE";"FALSE";"<section> data availability statement: the anonymized data that support the findings of this study are openly available in the repository figshare.com doi: 10.6084/m9.figshare.21370086 https://figshare.com/ articles/dataset/pcs/21370086 (accessed on 1 december 2022).";"";"yes";"NULL";"yes";"NULL";"yes";"NULL";"yes";"NULL";"https://10.6084/m9.figshare.21370086";"figshare";"yes";"NULL";"2022";"yes";"NULL";"CC BY";"own_open_data";"NULL";"yes";"NULL";"1";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";".xlsx";"NULL";"NULL";"yes";"NULL";"open_data";"NULL";"NULL";"NULL";"true";"false"
