doi,pmid,e_pub_year
10.21873/invivo.11792,31882510,2019
10.1089/end.2019.0756,31880953,2019
10.1113/JP278362,31876958,2019
10.1016/S1473-3099(19)30697-8,31876486,2019
10.1016/j.ejca.2019.10.033,31864178,2019
10.1007/s00120-019-01099-3,31863130,2019
10.1097/BOT.0000000000001614,31855973,2019
10.1002/ana.25661,31849093,2019
10.3758/s13423-019-01672-z,31848910,2019
10.1099/jgv.0.001365,31846417,2019
10.1093/rheumatology/kez366,31834406,2019
10.1093/brain/awz379,31834374,2019
10.1097/JCP.0000000000001153,31834088,2019
10.1172/jci.insight.131491,31830004,2019
10.1002/1878-0261.12615,31825142,2019
10.1007/s00393-019-00735-9,31822993,2019
10.1002/1878-0261.12611,31816156,2019
10.1007/s00103-019-03069-8,31802152,2019
10.1007/s00117-019-00613-0,31802148,2019
10.1007/s00705-019-04477-6,31797129,2019
10.1007/s00103-019-03065-y,31784764,2019
10.1097/HJH.0000000000002279,31764586,2019
10.3233/JND-190441,31744015,2019
10.1093/trstmh/trz101,31735956,2019
10.1016/j.hfc.2019.08.006,31735316,2019
10.1007/s00103-019-03057-y,31720739,2019
10.1007/s00063-019-00629-3,31712834,2019
10.1007/s00104-019-01062-0,31701167,2019
10.1093/nar/gkz997,31701156,2019
10.1172/JCI129642,31697649,2019
10.1099/jgv.0.001344,31674898,2019
10.1128/JVI.01471-19,31666384,2019
10.1515/cclm-2019-0616,31665108,2019
10.17392/1023-20,31663322,2019
10.1038/s41562-019-0622-6,31659320,2019
10.1089/ars.2019.7751,31642348,2019
10.1093/europace/euz283,31638648,2019
10.1097/MBP.0000000000000409,31633519,2019
10.1164/rccm.201906-1190PP,31626562,2019
10.1093/infdis/jiz460,31617573,2019
10.1210/clinem/dgz052,31613324,2019
10.1210/clinem/dgz047,31608926,2019
10.2106/JBJS.19.00320,31596803,2019
10.1093/nar/gkz874,31588507,2019
10.1097/HJH.0000000000002257,31584519,2019
10.1097/HJH.0000000000002256,31584512,2019
10.1097/HJH.0000000000002233,31568057,2019
10.1097/BOT.0000000000001626,31567902,2019
10.1007/s00105-019-04480-7,31538217,2019
10.1007/s00115-019-00802-1,31538211,2019
10.1515/revneuro-2019-0059,31536035,2019
10.1093/ckj/sfz118,33391754,2019
10.1007/s00393-019-00708-y,31506791,2019
10.1093/nutrit/nuz039,31504850,2019
10.1093/bioinformatics/btz661,31504178,2019
10.1002/uog.21869,31503374,2019
10.1097/HJH.0000000000002241,31503137,2019
10.1007/s10741-019-09853-7,31489515,2019
10.1159/000503144,31484182,2019
10.1002/acr.24058,31479193,2019
10.1093/bioinformatics/btz633,31393554,2019
10.1007/s12028-019-00776-7,31388871,2019
10.1093/eurheartj/ehz540,31365067,2019
10.1007/s00393-019-0678-8,31359143,2019
10.1007/s12028-019-00777-6,31338747,2019
10.1093/ejcts/ezz201,31317177,2019
10.1093/infdis/jiz152,31314899,2019
10.1007/s40262-019-00803-y,31313068,2019
10.1093/rheumatology/kez265,31312844,2019
10.1093/ibd/izz142,31276162,2019
10.1007/s00132-019-03777-8,31270557,2019
10.1007/s10903-019-00915-4,31256314,2019
10.1017/S0033291719001296,31190660,2019
10.1093/ejcts/ezz149,31131388,2019
10.1093/eurheartj/ehz367,31120118,2019
10.1093/eurheartj/ehz236,31102407,2019
10.1093/ndt/gfz051,31071220,2019
10.1093/neuros/nyz093,31034561,2019
10.1097/SHK.0000000000001344,30998646,2019
10.1093/ckj/sfz030,32905245,2019
10.1213/ANE.0000000000004068,30855340,2019
10.1002/acr.23842,30838814,2019
10.1093/ndt/gfz016,30768198,2019
10.5603/CJ.a2018.0124,30394509,2018
10.5603/CJ.a2018.0110,30234891,2018
10.1126/science.aac4716,26315443,2015
10.1016/j.reprotox.2016.02.002,26876485,2016
10.1016/j.bpj.2016.11.002,28002738,2016
10.1097/QAD.0000000000001165,27191976,2016
10.1002/mrm.26078,26714671,2016
10.2215/CJN.10210915,27313313,2016
10.1126/scisignal.aad0694,27117253,2016
10.1016/j.psyneuen.2016.07.216,27474909,2016
10.1016/j.psyneuen.2016.08.003,27543884,2016
10.1088/1741-2560/13/3/036008,27078889,2016
10.1037/bne0000170,27786500,2016
10.1093/bja/aew316,,2016
10.1016/j.cpme.2015.12.001,,2016
10.1016/S0140-6736%2816%2931460-X,27733283,2016
10.1016/S0140-6736%2816%2931467-2,27665228,2016
10.1002/mdc3.12135,,2015
10.1002/mdc3.12201,,2015
10.1159/000443935,26855236,2016
10.1159/000444887,26986943,2016
10.1016/S0140-6736%2816%2931012-1,27733281,2016
10.1016/S2352-3018%2816%2930087-X,27470028,2016
10.1016/S0140-6736%2816%2931679-8,27733284,2016
10.1016/S0140-6736%2816%2931678-6,27733282,2016
10.1016/S0140-6736%2816%2931575-6,27733285,2016
10.1016/S0140-6736%2816%2931470-2,27733286,2016
10.1016/S0140-6736%2815%2960692-4,26063472,2015
10.1016/j.nicl.2016.04.001,27182487,2016
,27609038,2016
10.1016/S2352-3026%2815%2900257-4,26765643,2016
10.1098/rsif.2016.0136,27194484,2016
10.1053/j.ajkd.2016.01.020,26948991,2016
10.2174/1871527315666160920113407,27658515,2016
10.1172/JCI85265,27214550,2016
10.1159/000447059,27304890,2016
10.1159/000448849,27577190,2016
10.1159/000448248,27576684,2016
10.1136/annrheumdis-2014-205226,24981642,2015
,25742434,2015
,27741334,2016
,27391640,2016
,27391639,2016
10.1159/000441103,26505984,2015
10.2807/1560-7917.ES.2016.21.36.30335,27632642,2016
10.2807/1560-7917.ES.2016.21.31.30311,27525454,2016
10.2807/1560-7917.ES.2016.21.29.30293,27472820,2016
10.2807/1560-7917.ES.2016.21.29.30292,27469624,2016
10.2807/1560-7917.ES.2016.21.27.30278,27416907,2016
10.3324/haematol.2015.136739,26819058,2016
10.1055/s-0042-118168,27912217,2016
10.1007/s12603-016-0720-3,27273350,2016
10.1007/s00772-016-0209-8,,2016
10.1371/journal.pone.0161367,27571205,2016
10.2500/aap.2016.37.4006,27931305,2016
10.1109/TBME.2016.2560762,27305665,2016
10.1109/TBME.2016.2515261,26742123,2016
10.1515/bmt-2014-0159,25781662,2016
10.4049/jimmunol.1501902,27511738,2016
10.4244/EIJV12SYA32,27640022,2016
10.1371/journal.pone.0160126,27486669,2016
10.1371/journal.pmed.1001841,26079503,2015
10.1371/journal.pone.0161559,27556806,2016
10.1016/j.drugpo.2015.11.011,,2016
10.1515/jpm-2015-0200,26353161,2016
10.1371/journal.pone.0164099,27711247,2016
10.1111/ddg.13144_g,27869376,2016
10.1016/j.neuron.2016.04.034,27210550,2016
10.1093/nar/gkv511,25990726,2015
10.1186/s12879-016-2070-5,27927190,2016
10.1515/jpm-2015-0159,26677883,2016
10.1515/jpm-2015-0395,26982609,2016
10.1016/j.ad.2015.05.009,26164835,2015
10.5414/ATX02137,,2016
10.5414/ATX02142,,2016
10.1016/j.fsigen.2016.09.002,27643465,2016
10.1007/s00508-016-1112-8,27853883,2016
10.1177/2396987316663049,,2016
10.1007/s00787-016-0819-4,26847072,2016
10.1017/S0950268816001436,27468812,2016
10.1152/ajpcell.00363.2015,27488672,2016
10.1002/brb3.490,27458546,2016
10.1016/j.colsurfa.2014.10.025,,2015
10.1302/0301-620X.97B12.36465,26637677,2015
,26991232,2016
10.1515/jpm-2014-0308,25803071,2016
10.1111/aor.12587,26581834,2016
10.2340/00015555-2299,26581228,2016
,27467289,2016
10.7196/SAMJ.2016.v106i6.11007,27245539,2016
10.2337/db15-0999,26868293,2016
10.2340/00015555-2268,26527564,2016
10.1159/000438900,26821332,2016
10.1159/000382076,26820888,2016
10.1159/000438700,26821249,2016
10.1159/000438991,26820135,2016
10.1159/000441493,26820307,2016
10.1159/000434678,26821158,2016
10.1515/bmt-2014-0181,26684345,2016
10.1097/BRS.0000000000001603,27046634,2016
10.1159/000381589,26068576,2016
10.3233/JAD-150886,26890759,2016
10.1111/bph.13200,26013851,2016
10.1159/000445097,27160312,2016
10.1016/j.neures.2016.02.002,26907521,2016
10.1016/j.nano.2015.12.363,26733259,2016
10.1159/000438791,26227663,2016
10.1016/j.woman.2014.12.001,,2015
10.1007/s00198-015-3404-7,26576543,2016
10.2143/AC.71.5.3167498,27695012,2016
10.1016/j.thromres.2016.01.011,26916302,2016
10.3413/Nukmed-0755-15-07,26740102,2016
10.1159/000452411,27880955,2016
10.1159/000443485,26764969,2016
10.1016/j.celrep.2016.01.024,26854220,2016
10.3109/08941939.2016.1149640,26980291,2016
10.1159/000446025,27078712,2016
10.1371/journal.pmed.1001951,26859481,2016
10.1371/journal.pone.0152780,27054846,2016
10.1371/journal.pone.0152734,27043707,2016
10.1159/000441587,26844899,2016
10.1159/000443211,26841099,2016
10.1586/17434440.2015.1090309,27227178,2016
10.1016/j.celrep.2016.01.041,26876182,2016
,26853622,2016
10.1007/s00439-016-1651-0,27043341,2016
10.1016/j.ijporl.2015.12.007,26968059,2016
10.1016/S2213-2600%2815%2900426-9,27057569,2015
10.1371/journal.pone.0153682,27077371,2016
10.1093/eurheartj/ehv213,26077039,2016
10.1159/000443364,26918795,2016
10.1515/jpm-2015-0085,26378487,2016
10.1039/c5bm00171d,26288853,2015
10.3233/CH-152028,26639771,2015
10.1530/ERC-15-0490,26743120,2016
10.1159/000441953,26800366,2016
,,2016
10.1055/s-0041-107321,26650949,2015
10.1088/1741-2560/13/1/016003,26644071,2015
10.1055/s-0041-107757,26650948,2015
10.1371/journal.pbio.1002315,26685068,2015
10.1055/s-0041-107319,26650951,2015
10.1038/sdata.2015.68,26646939,2015
10.1073/pnas.1513853113,26699475,2016
10.1016/j.diagmicrobio.2015.11.011,26707065,2016
10.1159/000441722,26670140,2016
10.1159/000442886,26699369,2016
10.18632/oncotarget.6462,26646698,2015
10.3899/jrheum.150382,26568599,2016
10.1038/srep15410,26510576,2015
10.1093/jnci/djv315,26586665,2016
10.1055/s-0041-104025,26619391,2016
10.2967/jnumed.115.170530,26940767,2016
10.1530/EJE-15-0873,26563978,2016
10.3201/eid2112.150891,26584463,2015
10.1159/000443612,26731483,2016
10.5414/NHX01738,,2016
10.1371/journal.pone.0140746,26473965,2015
10.1159/000441037,26501151,2016
10.1091/mbc.E15-05-0270,26466675,2015
10.1007/s12603-015-0589-6,26482699,2015
10.1172/JCI80919,26485286,2015
,26411769,2015
10.1371/journal.pone.0139227,26421848,2015
10.1007/s10439-015-1474-5,26424476,2016
10.1159/000439439,26458265,2016
10.3201/eid2110.150881,26401954,2015
10.7554/eLife.06935,26274777,2015
,26278693,2015
10.1080/19491034.2015.1079680,26280391,2015
10.1007/s00204-015-1573-y,26272509,2015
10.1681/ASN.2014090947,26069294,2016
10.1159/000381925,26067849,2015
10.1093/glycob/cwv046,26153105,2015
10.1371/journal.pcbi.1004206,25923703,2015
10.1007/s11357-015-9787-8,25929654,2015
10.1128/IAI.00171-15,25916988,2015
10.1007/s00415-015-7766-8,25957640,2015
10.1080/15384101.2015.1046647,25945652,2015
10.1007/s00134-015-3777-2,25894620,2015
10.1111/acel.12367,26121607,2015
10.1371/journal.pntd.0003769,25993501,2015
10.1111/ajt.13364,26104062,2015
10.3201/eid2106.141341,26079174,2015
10.1088/1752-7155/10/4/046007,27732569,2016
10.1186/s10194-015-0539-z,26109436,2015
10.1371/journal.pbio.1002181,26098891,2015
10.1371/journal.pone.0129333,26107529,2015
10.1098/rspb.2015.0228,26108628,2015
10.1159/000446040,27578070,2016
10.1097/INF.0000000000001115,26933841,2016
10.1128/EC.00276-14,25820521,2015
,25661760,2015
10.1007/s10856-015-5467-6,25693675,2015
10.3899/jrheum.141172,25729035,2015
10.3899/jrheum.141462,25774059,2015
10.1007/s00401-015-1384-5,25579751,2015
10.1007/s00418-014-1304-0,25566740,2015
10.1002/pd.4554,25641027,2015
10.1089/ten.tea.2014.0508,25434326,2015
10.1093/cercor/bhu229,25270308,2016
10.1111/ijs.12353,25130981,2015
10.1159/000441720,26684913,2016
10.5966/sctm.2015-0108,26933043,2016
10.1111/bcp.12836,26580706,2016
10.1097/TP.0000000000000965,26555945,2016
10.1159/000444734,27160305,2016
10.1021/acschembio.5b01063,26863403,2016
10.1172/JCI81260,26524591,2015
10.1007/s00393-015-1687-x,26680367,2016
10.1038/leu.2015.281,26464170,2016
10.1177/1076029615607303,26408640,2016
10.1007/s00415-015-7928-8,26477022,2016
10.3748/wjg.v21.i38.10915,26478683,2015
10.1007/s00134-015-3850-x,26162676,2015
10.1136/annrheumdis-2015-207281,26056119,2016
10.1515/bmt-2014-0118,25830904,2015
10.1515/bmt-2014-0174,26057213,2015
10.1007/s00482-014-1508-1,25595921,2015
,25263023,2015
10.1037/a0038614,25603358,2015
10.1007/s00482-014-1463-x,25616996,2015
,24878875,2015
10.5812/ijp.6135,,2016
10.2106/JBJS.15.00938,27655980,2016
10.1002/14651858.CD009116.pub2,,2016
10.1159/000441085,26505981,2015
10.1161/CIRCGENETICS.113.000690,26175529,2015
10.1159/000444717,27027785,2016
10.1159/000443840,27002643,2016
10.1055/s-0042-112099,27701694,2016
10.1055/s-0042-112085,27701688,2016
10.1055/s-0042-109432,27750345,2016
10.1159/000444590,27271265,2016
10.1093/ije/dyv136,26286434,2015
10.1055/s-0041-107679,27404936,2016
10.1159/000443428,27100327,2016
10.3413/Nukmed-0816-16-04,27080914,2016
,27350005,2016
10.1159/000445355,27230863,2016
10.1007/s00053-016-0125-0,,2016
10.1007/s00053-016-0118-z,,2016
10.1159/000444521,27160711,2016
,25578437,2015
10.1007/s00482-015-0001-9,25994605,2015
10.1038/ncomms10507,26856261,2016
10.1007/s10309-016-0055-4,,2016
10.1007/s10309-016-0069-y,,2016
10.1159/000451084,27846634,2016
10.2147/VHRM.S100293,27274266,2016
10.1097/MBP.0000000000000186,26998590,2016
10.17795/compreped-42158,,2016
10.1159/000444431,26959372,2016
10.1159/000446183,27240837,2016
10.1253/circj.CJ-15-1134,26984716,2016
10.2174/1570180813666160826100158,,2016
10.1055/s-0042-104795,27176061,2016
10.1515/bmt-2014-0062,25781657,2015
10.1177/2326409816669375,,2016
10.1016/j.colsurfb.2016.03.081,27065450,2016
10.1118/1.4937781,26745905,2016
10.1159/000445566,27184742,2016
10.1007/s10049-016-0212-3,,2016
10.1159/000446919,27442531,2016
10.1007/s10049-015-0122-9,,2016
,,2016
10.1016/S0399-077X%2816%2930551-0,,2016
,,2016
,,2016
,,2016
,,2016
,,2016
,,2016
10.5603/FHC.a2015.0001,25677247,2015
10.1016/j.orthtr.2015.12.004,,2016
,,2016
,,2016
10.3238/arztebl.2016.0809,,2016
10.1055/s-0042-104607,,2016
10.1055/s-0042-122328,,2016
10.1186/S40608-016-0110-8,,2016
,,2016
,,2016
,25411458,2015
10.1007/s10049-016-0179-0,,2016
10.1111/apha.12399,25251152,2015
10.3109/08039488.2014.929738,25731069,2015
10.1111/bju.12898,25123978,2015
10.1055/s-0042-119861,,2016
10.1002/14651858.CD012451,,2016
10.1002/mdc3.12340,,2016
10.1007/s12181-016-0094-0,,2016
10.1007/s12181-016-0085-1,,2016
10.1007/s11560-016-0099-5,,2016
10.1007/s11428-016-0141-2,,2016
10.1159/000444616,,2016
10.1002/2211-5463.12129,,2016
10.1007/s12035-015-9533-3,,2016
10.1159/000447443,,2016
10.1017/S2045796015000554,,2016
10.1007/s00129-016-3930-1,,2016
10.1055/s-0042-109697,,2016
10.1007/s10453-016-9421-y,,2016
10.1007/s11377-016-0095-3,,2016
10.1007/s00112-016-0122-y,,2016
10.1016/j.nmd.2016.07.008,,2016
10.1007/s12603-016-0850-7,,2016
10.1136/annrheumdis-2016-210083,,2016
10.1186/1546-0096-13-S1-O66,,2016
10.1186/1546-0096-13-S1-P46,,2016
10.1186/1546-0096-13-S1-P197,,2016
10.1186/1546-0096-13-S1-P173,,2016
10.1186/1546-0096-13-S1-O49,,2016
10.1186/1546-0096-13-S1-P4,,2016
10.1186/1546-0096-13-S1-O44,,2016
10.1111/jon.12331,,2016
10.1186/1471-2466-15-5,,2015
10.1016/j.fsigss.2015.09.167,,2015
10.1016/j.fsigss.2015.09.244,,2015
10.1016/j.fsigss.2015.09.158,,2015
10.1007/s00115-015-4310-0,25877043,2015
10.1007/s00115-014-4027-5,24859153,2015
10.1007/s10198-014-0579-3,24728542,2015
10.1007/s10354-014-0341-6,25626712,2015
10.1016/j.ijcard.2015.10.115,26545926,2015
10.1007/s00415-015-7646-2,25618254,2015
10.1007/s00404-015-3697-y,25914073,2015
10.1007/s00066-015-0817-3,25739476,2015
10.1007/s00277-015-2370-7,25862235,2015
10.1007/s00761-014-2836-6,,2015
10.1007/s00761-014-2835-7,,2015
10.1007/s00194-015-0004-y,,2015
10.1007/s00761-014-2840-x,,2015
10.1007/s11818-015-0696-y,,2015
10.1007/s00761-014-2797-9,,2015
10.1186/1532-429X-17-S1-P315,,2015
10.1186/1532-429X-17-S1-P228,,2015
10.1186/1532-429X-17-S1-Q108,,2015
10.1136/thoraxjnl-2014-206304,,2015
10.1186/1532-429X-17-S1-Q60,,2015
10.1007/s00772-015-0015-8,,2015
10.1186/1532-429X-17-S1-P9,,2015
10.1186/1532-429X-17-S1-O68,,2015
10.1186/1471-2474-15-414,,2015
10.1186/2001-1326-3-7,,2015
10.1007/s11818-015-0700-6,,2015
10.1007/s11818-015-0702-4,,2015
10.1007/s11825-015-0034-6,,2015
10.1186/1475-2875-13-476,,2015
10.1186/1471-230X-14-183,,2015
10.1016/j.eurger.2014.12.006,,2015
10.1016/j.eurger.2014.04.015,,2015
10.1007/s11825-014-0033-z,,2015
10.1007/s11818-015-0699-8,,2015
10.1007/s11818-015-0697-x,,2015
10.1186/1745-6215-15-412,,2015
10.1007/s00129-016-3900-7,,2016
10.1007/s00761-016-0040-6,,2016
10.1007/s11818-016-0057-5,,2016
10.1027/0269-8803/a000155,,2016
10.1007/s00112-016-0067-1,,2016
10.3238/zfa.2016.0176-0181,,2016
10.1007/s00761-016-0032-6,,2016
10.1007/s00194-016-0092-3,,2016
10.1007/s11377-016-0060-1,,2016
10.1055/s-0041-109207,26939101,2016
10.1159/000443402,26890419,2016
10.1007/s10049-016-0131-3,,2016
10.1007/s00761-016-0006-8,,2016
10.1055/s-0041-109329,26841185,2016
10.1055/s-0035-1569271,,2016
10.1016/j.jcf.2015.12.012,,2016
10.1007/s00112-015-0011-9,,2016
10.1007/s00066-015-0913-4,26462675,2016
10.1007/s10453-015-9390-6,,2016
10.1016/j.nlm.2016.03.021,,2016
10.1024/1661-4747/a000267,,2016
10.3238/zfa.2016.0103-0108,,2016
,,2016
10.1024/1661-4747/a000255,,2016
10.1055/s-0041-111531,,2016
10.1055/s-0041-111342,,2016
10.1007/s11825-016-0081-7,,2016
10.1007/s11428-016-0062-0,,2016
10.1007/s10049-016-0130-4,,2016
10.1007/s12181-016-0044-x,,2016
10.1007/s10405-015-0019-9,,2016
10.1007/s12181-015-0026-4,,2016
10.1007/s00112-015-3449-x,,2016
10.1007/s00112-015-3419-3,,2016
10.1007/s00112-015-3428-2,,2016
10.1007/s00112-015-0016-4,,2016
10.1039/c5tx00187k,,2016
10.1007/s11560-015-0033-2,,2016
10.1007/s11560-015-0025-2,,2016
10.1007/s11428-015-0045-6,,2016
10.1007/s00053-015-0048-1,,2016
10.1007/s10405-015-0008-z,,2016
10.1007/s10049-016-0236-8,,2016
,,2016
10.1007/s00112-016-0174-z,,2016
10.1007/s00112-016-0068-0,,2016
10.5414/CP202474,26833462,2016
10.5414/CN108726,26932178,2016
10.1055/s-0042-101959,27002498,2016
10.1016/j.nucmedbio.2015.10.003,26702784,2016
10.1159/000438866,26609888,2016
10.1159/000439584,26501486,2016
10.1002/mus.24885,26296490,2016
,,2016
10.1166/jbn.2016.2267,,2016
10.1016/S1615-9071%2816%2930015-6,,2016
10.1108/IJWHM-11-2015-0066,,2016
,,2016
10.1007/s11818-016-0055-7,,2016
10.1515/pubhef-2016-1005,,2016
10.1515/pubhef-2016-0027,,2016
10.1183/13993003.01601-2015,,2016
10.1515/labmed-2016-0032,,2016
10.1007/s40629-016-0104-6,,2016
,,2016
,,2016
,,2016
,,2016
10.7754/Clin.Lab.2015.150830,27215087,2016
,,2016
,27061546,2016
10.1001/jama.2016.5258,27163986,2016
10.1097/BCO.0000000000000366,,2016
10.1016/j.neuroimage.2016.04.061,,2016
10.1016/j.anrea.2016.04.001,,2016
,,2016
10.1001/jama.2016.3608,27039291,2016
10.1055/s-0042-102935,,2016
10.5414/ALX01796,,2016
10.3389/fncel.2016.00064,,2016
10.1038/mtna.2016.23,,2016
10.1055/s-0042-102873,,2016
10.1093/bja/aev435,26787800,2016
10.1166/jbn.2016.2230,27305821,2016
10.1007/s00761-016-0020-x,,2016
10.1042/CS20150517,26733721,2016
10.1055/s-0042-100391,26939108,2016
10.1166/jbn.2016.2204,27305767,2016
10.1055/s-0041-111182,26886045,2016
10.1055/s-0041-109597,26886044,2016
10.1055/s-0041-107710,26800069,2016
10.1055/s-0041-106089,26800076,2016
,,2016
10.3238/zfa.2016.0121-0127,,2016
10.1055/s-0042-101743,,2016
10.1055/s-0041-106299,,2016
10.1024/1661-4747/a000257,,2016
10.1515/crpm-2015-0070,,2016
10.1055/s-0041-111326,,2016
10.1093/annonc/mdv484,,2016
10.1007/s40629-016-0089-1,,2016
,,2016
10.1159/000443274,,2016
10.1016/j.ajpath.2015.11.010,,2016
10.1016/j.bbadis.2016.01.022,,2016
10.1055/s-0042-100615,,2016
10.1055/s-0041-107939,,2016
10.1055/s-0035-1564142,,2016
10.1001/jamapsychiatry.2015.2653,,2016
10.1007/s11428-015-0053-6,,2016
,,2016
,,2016
,,2016
,,2016
,,2016
10.1089/gyn.2014.0122,,2016
10.1007/s00761-015-3007-0,,2016
10.1016/j.bbabio.2015.10.011,,2016
10.2106/JBJS.ST.16.00080,,2016
10.1007/s10389-016-0747-2,,2016
,,2016
,,2016
10.1055/s-0042-113788,,2016
10.1055/s-0042-113789,,2016
,,2016
10.1093/eurheartj/ehv757,,2016
10.1055/s-0042-116311,,2016
10.1024/0939-5911/a000447,,2016
10.1055/s-0042-111213,,2016
10.4323/rjlm.2016.180,,2016
10.1055/s-0042-116584,,2016
10.1186/s40810-016-0019-y,,2016
,,2016
10.1007/s40629-016-0123-3,,2016
10.1136/bmjopen-2016-011888,,2016
10.1007/s13770-016-9115-0,,2016
10.1164/rccm.201505-0901OC,26513710,2016
10.3389/fphar.2016.00239,,2016
10.1016/j.abrep.2016.08.001,,2016
10.1515/pubhef-2016-0065,,2016
10.1055/s-0042-111088,,2016
10.1007/s10389-016-0731-x,,2016
,,2016
,,2016
,,2016
10.1002/14651858.CD012338,,2016
,,2016
10.1159/000447548,,2016
10.4317/medoral.21102,,2016
,,2016
,26966919,2016
10.1039/c6tx00166a,,2016
,,2016
,,2016
10.1111/ddg.12909_g,26713660,2016
10.1111/lcrp.12069,,2016
10.1007/s00772-016-0132-z,,2016
,,2016
10.3201/eid2208.151905,,2016
,,2016
10.1055/s-0042-103522,,2016
10.1055/s-0042-109948,,2016
10.11665/j.issn.1000-5048.20160217,,2016
,,2015
10.1002/bdra.23321,25250690,2015
10.1111/bjd.13342,25124939,2015
10.1159/000367890,25661583,2015
10.1111/jce.12605,25546486,2015
10.1111/apa.12914,25545583,2015
10.1007/s00064-014-0331-2,25645324,2015
10.1160/TH14-05-0449,25413597,2015
10.1159/000365520,25612614,2015
10.1111/aji.12348,25496123,2015
10.1007/s00406-014-0543-3,25231834,2015
