article,best_identifier,repository,repository_re3data,repository_type,license_fuji,license_numbat,guid_scheme_fuji,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
10.1038/s41467-021-22266-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157079,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1158/1078-0432.ccr-21-2834,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE206339,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1037/per0000546,https://osf.io/83b4x/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1038/s41597-022-01806-4,https://doi.org/10.18112/openneuro.ds001226.v5.0.0,OpenNeuro,OpenNeuro,field-specific repository,no license,CC0,doi,37.5,57.14,33.33,25,30,100,50,0,50,33.33,50,0,0,25,0,50,50,100,100,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1038/s41597-022-01806-4,https://doi.org/10.17605/OSF.IO/5KFW3,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,CC BY,CC BY,doi,52.08,71.43,50,50,40,100,50,0,100,50,100,0,0,25,50,50,50,100,100,50,0,100,50,100,0,100,0,0,25,50,50,100,0
10.1016/j.chom.2021.01.015,https://trace.ncbi.nlm.nih.gov/Traces/?run=SRR11837200,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.2196/26494,https://doi.org/10.5281/zenodo.4560041,Zenodo,Zenodo,general-purpose repository,no license,NULL,doi,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,50,50,50,100,100,100,0,100,100,100,0,100,0,100,25,50,50,100,0
10.1038/s41467-022-34815-3,https://ega-archive.org/datasets/EGAD00010002381,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.3324/haematol.2021.280005,https://ega-archive.org/datasets/EGAD00001003274,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.3390/jcm11216561,https://www.synapse.org/#!Synapse:syn38741915,Synapse,Synapse,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.1002/pbc.29361,https://ega-archive.org/datasets/EGAD00001008309,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1182/bloodadvances.2022008497,https://ega-archive.org/datasets/EGAD00001009293,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1016/j.ccell.2022.02.006,https://ega-archive.org/datasets/EGAD00001008484,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1016/j.bpsgos.2021.07.008,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs000670.v1.p1,dbGaP,dbGaP,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.cell.2022.06.007,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs002944.v1.p1,dbGaP,dbGaP,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.cell.2022.06.007,https://ega-archive.org/datasets/EGAD00001005046,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1016/j.annonc.2022.07.008,https://ega-archive.org/datasets/EGAD00001010047,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1158/1078-0432.ccr-21-3716,https://ega-archive.org/datasets/EGAD00001008564,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1186/s12961-022-00841-2,https://ega-archive.org/search/EGAS00001004064,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1186/s13046-022-02519-7,https://ega-archive.org/datasets/EGAD00001009655,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41467-022-31999-6,https://ega-archive.org/datasets/EGAD00001007969,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1016/j.jhep.2022.07.009,https://ega-archive.org/datasets/EGAD00001005934,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41593-022-01043-3,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs000744.v4.p2,dbGaP,dbGaP,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41591-022-01686-6,https://ega-archive.org/studies/EGAS00001004512,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.dib.2022.108739,https://doi.org/10.5281/zenodo.6481141,Zenodo,Zenodo,general-purpose repository,no license,NULL,doi,75,100,100,75,50,100,100,100,100,100,100,0,100,25,50,50,100,100,100,100,100,100,100,100,100,100,0,100,25,50,50,100,100
10.1038/s41587-022-01551-4,https://ega-archive.org/datasets/EGAD00001009402,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1126/science.abo1984,https://ega-archive.org/datasets/EGAD00001009292,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1053/j.gastro.2020.11.010,https://ega-archive.org/datasets/EGAD00001006396,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41525-022-00300-5,https://ega-archive.org/datasets/EGAD00001007748,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41467-022-30050-y,https://ega-archive.org/datasets/EGAD00001007806,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41375-022-01587-0,https://ega-archive.org/datasets/EGAD00001004459,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1016/j.ajhg.2022.04.009,https://ega-archive.org/datasets/EGAD00001002221,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1016/j.xgen.2022.100232,https://ega-archive.org/datasets/EGAD00001009331,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1084/jem.20201405,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs002816.v1.p1,dbGaP,dbGaP,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s43018-022-00355-4,https://ega-archive.org/datasets/EGAD00001006737,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1111/nan.12856,https://ega-archive.org/datasets/EGAD00001009663,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41467-022-31866-4,https://ega-archive.org/datasets/EGAD00001006613,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41586-022-04434-5,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs000021.v3.p2,dbGaP,dbGaP,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1186/s13578-022-00896-2,https://ega-archive.org/datasets/EGAD00001001687,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41467-022-34899-x,https://ega-archive.org/studies/EGAS00001005976,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1002/eji.202149726,https://ega-archive.org/datasets/EGAD00001007886,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1002/ijc.34051,https://ega-archive.org/datasets/EGAD00001007824,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41467-022-32103-8,https://ega-archive.org/datasets/EGAD00001000747,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s42003-022-03978-6,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001321.v1.p1,dbGaP,dbGaP,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1158/0008-5472.can-21-3836,https://ega-archive.org/datasets/EGAD00001008955,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1038/s41586-022-05275-y,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs000788.v2.p3,dbGaP,dbGaP,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3389/fonc.2022.889789,https://ega-archive.org/datasets/EGAD00001008766,European genome-phenome archive,European genome-phenome archive,field-specific repository,no license,NULL,url,31.25,35.71,33.33,25,30,50,25,0,50,33.33,50,0,0,25,50,0,50,100,0,25,0,50,0,100,0,50,0,0,25,50,0,100,0
10.1158/1078-0432.ccr-21-2834,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs002862.v1.p1,dbGaP,dbGaP,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
